"","X","subject","type","item","condition","question","correct_answer","response","rt","group","proficiency1","proficiency2","ambiguity","trimmed_rt"
"7056",7056,40,"gp",16,"c","0","-","-",9174,"Non-Native",75,-0.5,0.5,9174
"7067",7067,40,"gp",4,"c","0","-","-",6883,"Non-Native",75,-0.5,0.5,6883
"7073",7073,40,"gp",24,"c","0","-","-",5451,"Non-Native",75,-0.5,0.5,5451
"7080",7080,40,"gp",14,"a","0","-","-",5421,"Non-Native",75,-0.5,0.5,5421
"7083",7083,40,"gp",23,"b","0","-","-",7302,"Non-Native",75,-0.5,-0.5,7302
"7091",7091,40,"gp",10,"a","0","-","-",9649,"Non-Native",75,-0.5,0.5,9649
"7094",7094,40,"gp",11,"b","0","-","-",6252,"Non-Native",75,-0.5,-0.5,6252
"7097",7097,40,"gp",1,"d","0","-","-",4621,"Non-Native",75,-0.5,-0.5,4621
"7100",7100,40,"gp",13,"d","0","-","-",5256,"Non-Native",75,-0.5,-0.5,5256
"7107",7107,40,"gp",5,"d","0","-","-",11776,"Non-Native",75,-0.5,-0.5,11776
"7111",7111,40,"gp",12,"c","0","-","-",7530,"Non-Native",75,-0.5,0.5,7530
"7114",7114,40,"gp",2,"a","0","-","-",10415,"Non-Native",75,-0.5,0.5,10415
"7129",7129,40,"gp",20,"c","0","-","-",5381,"Non-Native",75,-0.5,0.5,5381
"7133",7133,40,"gp",21,"d","0","-","-",4833,"Non-Native",75,-0.5,-0.5,4833
"7141",7141,40,"gp",22,"a","0","-","-",13584,"Non-Native",75,-0.5,0.5,13584
"7148",7148,40,"gp",9,"d","0","-","-",6068,"Non-Native",75,-0.5,-0.5,6068
"7163",7163,40,"gp",17,"d","0","-","-",6688,"Non-Native",75,-0.5,-0.5,6688
"7176",7176,40,"gp",19,"b","0","-","-",7325,"Non-Native",75,-0.5,-0.5,7325
"7187",7187,40,"gp",6,"a","0","-","-",9747,"Non-Native",75,-0.5,0.5,9747
"7190",7190,40,"gp",18,"a","0","-","-",3776,"Non-Native",75,-0.5,0.5,3776
"7194",7194,40,"gp",8,"c","0","-","-",6047,"Non-Native",75,-0.5,0.5,6047
"7198",7198,40,"gp",7,"b","0","-","-",4641,"Non-Native",75,-0.5,-0.5,4641
